flight_id,carrier,origin,dest,scheduled_departure,departure_delay,arrival_delay,air_time,distance
1501,AA,ORD,MIA,2023-03-04 12:00:00,0.0,61.0,132,940
1502,UA,DEN,SEA,2023-03-04 13:00:00,6.0,-10.0,81,942
1503,UA,DEN,ATL,2023-03-04 14:00:00,0.0,23.0,123,972
1504,JB,DFW,MIA,2023-03-04 15:00:00,65.0,46.0,101,1201
1505,DL,DEN,MIA,2023-03-04 16:00:00,16.0,-9.0,103,1156
1506,AA,DEN,MIA,2023-03-04 17:00:00,62.0,-10.0,58,797
1507,AA,JFK,SEA,2023-03-04 18:00:00,12.0,25.0,135,789
1508,UA,DEN,PHX,2023-03-04 19:00:00,14.0,14.0,91,950
1509,JB,DEN,ATL,2023-03-04 20:00:00,0.0,-8.0,99,677
1510,DL,DEN,ATL,2023-03-04 21:00:00,0.0,9.0,100,831
1511,SW,DEN,MIA,2023-03-04 22:00:00,0.0,12.0,86,1221
1512,JB,LAX,SEA,2023-03-04 23:00:00,49.0,-10.0,88,787
1513,JB,LAX,SEA,2023-03-05 00:00:00,53.0,5.0,167,482
1514,UA,LAX,MIA,2023-03-05 01:00:00,0.0,,110,750
1515,JB,LAX,SEA,2023-03-05 02:00:00,45.0,22.0,172,674
1516,SW,JFK,PHX,2023-03-05 03:00:00,25.0,-10.0,136,1227
1517,SW,DFW,SFO,2023-03-05 04:00:00,1.0,24.0,90,1002
1518,JB,JFK,ATL,2023-03-05 05:00:00,0.0,-10.0,223,760
1519,UA,LAX,SEA,2023-03-05 06:00:00,8.0,-10.0,131,1003
1520,DL,DEN,MIA,2023-03-05 07:00:00,29.0,-5.0,110,374
1521,DL,DFW,SEA,2023-03-05 08:00:00,46.0,-2.0,61,720
1522,UA,DEN,MIA,2023-03-05 09:00:00,11.0,14.0,153,387
1523,DL,ORD,PHX,2023-03-05 10:00:00,0.0,6.0,142,1023
1524,SW,ORD,SFO,2023-03-05 11:00:00,57.0,2.0,84,1051
1525,DL,DFW,SFO,2023-03-05 12:00:00,45.0,-10.0,111,212
1526,AA,JFK,ATL,2023-03-05 13:00:00,,-9.0,113,966
1527,JB,DFW,ATL,2023-03-05 14:00:00,65.0,-10.0,119,910
1528,SW,LAX,SFO,2023-03-05 15:00:00,4.0,8.0,139,1116
1529,DL,DFW,ATL,2023-03-05 16:00:00,0.0,-10.0,136,1371
1530,SW,ORD,SEA,2023-03-05 17:00:00,1.0,63.0,112,503
1531,UA,ORD,MIA,2023-03-05 18:00:00,0.0,22.0,168,1224
1532,JB,JFK,MIA,2023-03-05 19:00:00,0.0,-7.0,160,1281
1533,DL,ORD,ATL,2023-03-05 20:00:00,0.0,-10.0,60,614
1534,DL,DFW,PHX,2023-03-05 21:00:00,0.0,-9.0,86,915
1535,SW,ORD,PHX,2023-03-05 22:00:00,0.0,25.0,133,908
1536,DL,ORD,ATL,2023-03-05 23:00:00,3.0,-10.0,165,747
1537,SW,DEN,SFO,2023-03-06 00:00:00,0.0,12.0,125,1260
1538,UA,ORD,ATL,2023-03-06 01:00:00,62.0,-2.0,132,692
1539,UA,DFW,SFO,2023-03-06 02:00:00,0.0,30.0,76,706
1540,JB,JFK,MIA,2023-03-06 03:00:00,0.0,19.0,88,997
1541,DL,JFK,ATL,2023-03-06 04:00:00,45.0,-8.0,200,1062
1542,AA,LAX,SFO,2023-03-06 05:00:00,0.0,-8.0,167,845
1543,AA,LAX,MIA,2023-03-06 06:00:00,31.0,11.0,197,1010
1544,DL,DFW,SEA,2023-03-06 07:00:00,0.0,19.0,165,477
1545,DL,LAX,PHX,2023-03-06 08:00:00,0.0,-4.0,86,672
1546,AA,ORD,SFO,2023-03-06 09:00:00,0.0,20.0,186,830
1547,JB,DEN,SFO,2023-03-06 10:00:00,0.0,-4.0,219,1113
1548,JB,LAX,MIA,2023-03-06 11:00:00,16.0,24.0,119,1372
1549,DL,JFK,SFO,2023-03-06 12:00:00,,22.0,145,1496
1550,UA,DEN,SEA,2023-03-06 13:00:00,28.0,8.0,124,1088
1551,UA,LAX,MIA,2023-03-06 14:00:00,14.0,-10.0,143,368
1552,JB,LAX,ATL,2023-03-06 15:00:00,8.0,12.0,158,513
1553,DL,JFK,SEA,2023-03-06 16:00:00,9.0,-9.0,113,583
1554,AA,JFK,SEA,2023-03-06 17:00:00,10.0,0.0,72,823
1555,SW,ORD,SEA,2023-03-06 18:00:00,34.0,5.0,105,765
1556,AA,LAX,ATL,2023-03-06 19:00:00,35.0,-10.0,109,944
1557,AA,DEN,MIA,2023-03-06 20:00:00,16.0,-10.0,97,892
1558,UA,DFW,ATL,2023-03-06 21:00:00,37.0,30.0,183,975
1559,JB,LAX,ATL,2023-03-06 22:00:00,24.0,1.0,75,899
1560,DL,JFK,SFO,2023-03-06 23:00:00,47.0,5.0,199,914
1561,DL,LAX,SEA,2023-03-07 00:00:00,62.0,1.0,129,843
1562,UA,DEN,PHX,2023-03-07 01:00:00,32.0,,51,1447
1563,UA,DEN,SEA,2023-03-07 02:00:00,0.0,-10.0,129,255
1564,UA,ORD,SEA,2023-03-07 03:00:00,48.0,-10.0,143,1367
1565,UA,LAX,MIA,2023-03-07 04:00:00,19.0,12.0,80,747
1566,SW,ORD,ATL,2023-03-07 05:00:00,0.0,-10.0,131,1541
1567,UA,JFK,SEA,2023-03-07 06:00:00,0.0,23.0,87,859
1568,UA,DEN,PHX,2023-03-07 07:00:00,42.0,23.0,56,846
1569,UA,DFW,PHX,2023-03-07 08:00:00,0.0,56.0,109,724
1570,SW,DFW,MIA,2023-03-07 09:00:00,,-1.0,137,1019
1571,UA,DFW,SEA,2023-03-07 10:00:00,17.0,20.0,135,796
1572,JB,DFW,SEA,2023-03-07 11:00:00,13.0,-1.0,93,541
1573,AA,DEN,SFO,2023-03-07 12:00:00,63.0,-5.0,128,1141
1574,JB,JFK,SFO,2023-03-07 13:00:00,,-10.0,109,1141
1575,DL,ORD,MIA,2023-03-07 14:00:00,0.0,13.0,107,684
1576,JB,JFK,SFO,2023-03-07 15:00:00,0.0,-10.0,59,609
1577,JB,JFK,PHX,2023-03-07 16:00:00,0.0,12.0,53,850
1578,JB,DEN,SEA,2023-03-07 17:00:00,30.0,34.0,104,858
1579,UA,JFK,ATL,2023-03-07 18:00:00,40.0,75.0,108,909
1580,SW,ORD,PHX,2023-03-07 19:00:00,17.0,8.0,93,1042
1581,AA,ORD,PHX,2023-03-07 20:00:00,,5.0,105,1029
1582,AA,JFK,SFO,2023-03-07 21:00:00,9.0,12.0,134,859
1583,JB,LAX,SFO,2023-03-07 22:00:00,22.0,3.0,87,587
1584,JB,LAX,ATL,2023-03-07 23:00:00,0.0,42.0,112,1361
1585,AA,DFW,ATL,2023-03-08 00:00:00,0.0,12.0,218,1500
1586,AA,DEN,ATL,2023-03-08 01:00:00,10.0,8.0,89,555
1587,DL,DFW,PHX,2023-03-08 02:00:00,42.0,-2.0,176,1212
1588,UA,DEN,MIA,2023-03-08 03:00:00,37.0,40.0,112,903
1589,SW,ORD,PHX,2023-03-08 04:00:00,0.0,-10.0,183,975
1590,DL,JFK,ATL,2023-03-08 05:00:00,10.0,39.0,142,552
1591,AA,ORD,SFO,2023-03-08 06:00:00,0.0,-10.0,153,628
1592,DL,DEN,ATL,2023-03-08 07:00:00,62.0,2.0,143,1293
1593,SW,DFW,MIA,2023-03-08 08:00:00,0.0,38.0,75,938
1594,AA,JFK,SFO,2023-03-08 09:00:00,23.0,22.0,112,1025
1595,SW,DEN,SFO,2023-03-08 10:00:00,2.0,-10.0,92,828
1596,JB,LAX,ATL,2023-03-08 11:00:00,10.0,15.0,183,584
1597,AA,LAX,PHX,2023-03-08 12:00:00,,-10.0,153,985
1598,AA,JFK,SFO,2023-03-08 13:00:00,0.0,2.0,133,1313
1599,AA,DFW,PHX,2023-03-08 14:00:00,62.0,-10.0,44,945
1600,UA,ORD,MIA,2023-03-08 15:00:00,0.0,-10.0,126,695
1601,SW,ORD,ATL,2023-03-08 16:00:00,5.0,-8.0,98,777
1602,AA,DFW,ATL,2023-03-08 17:00:00,0.0,-7.0,97,1117
1603,AA,JFK,MIA,2023-03-08 18:00:00,15.0,-10.0,175,851
1604,SW,DEN,ATL,2023-03-08 19:00:00,63.0,-5.0,167,960
1605,AA,DEN,PHX,2023-03-08 20:00:00,18.0,-5.0,72,1035
1606,AA,ORD,SEA,2023-03-08 21:00:00,0.0,58.0,151,882
1607,DL,DEN,MIA,2023-03-08 22:00:00,0.0,24.0,177,875
1608,SW,DEN,MIA,2023-03-08 23:00:00,66.0,8.0,124,1230
1609,SW,DFW,SEA,2023-03-09 00:00:00,0.0,-2.0,143,278
1610,UA,JFK,SEA,2023-03-09 01:00:00,58.0,,120,1212
1611,DL,JFK,PHX,2023-03-09 02:00:00,39.0,0.0,174,628
1612,AA,DEN,MIA,2023-03-09 03:00:00,61.0,-10.0,131,1030
1613,JB,ORD,SFO,2023-03-09 04:00:00,0.0,56.0,83,841
1614,UA,DEN,SFO,2023-03-09 05:00:00,0.0,-9.0,102,835
1615,UA,DFW,MIA,2023-03-09 06:00:00,48.0,15.0,153,746
1616,AA,JFK,SFO,2023-03-09 07:00:00,71.0,42.0,154,1117
1617,AA,DEN,MIA,2023-03-09 08:00:00,26.0,25.0,155,857
1618,DL,DFW,SFO,2023-03-09 09:00:00,0.0,-10.0,149,1174
1619,SW,LAX,PHX,2023-03-09 10:00:00,0.0,14.0,94,1207
1620,JB,DFW,ATL,2023-03-09 11:00:00,8.0,41.0,60,1232
1621,UA,LAX,SFO,2023-03-09 12:00:00,17.0,59.0,101,740
1622,DL,LAX,SEA,2023-03-09 13:00:00,7.0,42.0,81,632
1623,AA,DFW,PHX,2023-03-09 14:00:00,,1.0,104,875
1624,DL,DFW,ATL,2023-03-09 15:00:00,25.0,-6.0,147,298
1625,DL,ORD,MIA,2023-03-09 16:00:00,18.0,-7.0,30,1084
1626,UA,DEN,ATL,2023-03-09 17:00:00,0.0,-5.0,115,889
1627,AA,ORD,MIA,2023-03-09 18:00:00,68.0,-10.0,150,532
1628,JB,JFK,SEA,2023-03-09 19:00:00,6.0,-10.0,108,753
1629,UA,JFK,SEA,2023-03-09 20:00:00,27.0,2.0,123,622
1630,DL,JFK,ATL,2023-03-09 21:00:00,15.0,9.0,139,1334
1631,DL,ORD,ATL,2023-03-09 22:00:00,0.0,8.0,134,880
1632,DL,DFW,SFO,2023-03-09 23:00:00,59.0,58.0,162,1349
1633,JB,LAX,SEA,2023-03-10 00:00:00,0.0,-10.0,99,896
1634,SW,DFW,PHX,2023-03-10 01:00:00,65.0,0.0,107,1095
1635,JB,DEN,ATL,2023-03-10 02:00:00,34.0,-3.0,140,488
1636,JB,ORD,SEA,2023-03-10 03:00:00,60.0,11.0,65,811
1637,JB,LAX,SFO,2023-03-10 04:00:00,0.0,3.0,164,1038
1638,UA,LAX,MIA,2023-03-10 05:00:00,46.0,38.0,117,889
1639,UA,DEN,MIA,2023-03-10 06:00:00,24.0,25.0,78,1312
1640,AA,DEN,ATL,2023-03-10 07:00:00,37.0,5.0,115,1312
1641,JB,DEN,PHX,2023-03-10 08:00:00,67.0,3.0,96,528
1642,AA,JFK,MIA,2023-03-10 09:00:00,51.0,-10.0,152,1445
1643,JB,DEN,ATL,2023-03-10 10:00:00,36.0,-10.0,120,954
1644,JB,JFK,PHX,2023-03-10 11:00:00,35.0,-10.0,165,942
1645,DL,DFW,SEA,2023-03-10 12:00:00,0.0,,43,994
1646,SW,JFK,SEA,2023-03-10 13:00:00,0.0,0.0,123,494
1647,UA,LAX,ATL,2023-03-10 14:00:00,0.0,11.0,145,887
1648,AA,DFW,PHX,2023-03-10 15:00:00,0.0,-10.0,185,947
1649,JB,JFK,MIA,2023-03-10 16:00:00,6.0,59.0,115,447
1650,DL,DEN,PHX,2023-03-10 17:00:00,1.0,-10.0,86,515
1651,JB,DFW,SFO,2023-03-10 18:00:00,,-9.0,139,753
1652,JB,LAX,SFO,2023-03-10 19:00:00,0.0,30.0,73,968
1653,SW,JFK,ATL,2023-03-10 20:00:00,0.0,-10.0,110,1272
1654,DL,JFK,ATL,2023-03-10 21:00:00,0.0,-8.0,134,423
1655,UA,ORD,MIA,2023-03-10 22:00:00,5.0,-10.0,146,689
1656,AA,LAX,PHX,2023-03-10 23:00:00,8.0,-8.0,49,499
1657,AA,DFW,SFO,2023-03-11 00:00:00,0.0,7.0,113,642
1658,AA,DEN,PHX,2023-03-11 01:00:00,45.0,-10.0,152,1049
1659,UA,DEN,SFO,2023-03-11 02:00:00,5.0,13.0,76,577
1660,AA,DFW,SFO,2023-03-11 03:00:00,8.0,36.0,138,842
1661,AA,JFK,ATL,2023-03-11 04:00:00,5.0,4.0,154,1102
1662,SW,JFK,PHX,2023-03-11 05:00:00,13.0,36.0,119,1288
1663,DL,LAX,SEA,2023-03-11 06:00:00,27.0,11.0,121,1224
1664,AA,ORD,SFO,2023-03-11 07:00:00,0.0,-10.0,115,800
1665,UA,LAX,ATL,2023-03-11 08:00:00,73.0,1.0,153,208
1666,UA,DFW,SEA,2023-03-11 09:00:00,5.0,-8.0,84,954
1667,DL,DFW,SEA,2023-03-11 10:00:00,16.0,6.0,122,878
1668,AA,JFK,PHX,2023-03-11 11:00:00,9.0,-10.0,77,719
1669,SW,JFK,ATL,2023-03-11 12:00:00,0.0,31.0,151,436
1670,AA,DEN,MIA,2023-03-11 13:00:00,61.0,,89,1428
1671,SW,DFW,MIA,2023-03-11 14:00:00,6.0,24.0,197,1204
1672,UA,JFK,SEA,2023-03-11 15:00:00,20.0,13.0,99,541
1673,AA,LAX,SEA,2023-03-11 16:00:00,0.0,-10.0,129,1312
1674,DL,JFK,PHX,2023-03-11 17:00:00,24.0,6.0,109,820
1675,SW,ORD,SEA,2023-03-11 18:00:00,0.0,13.0,99,981
1676,AA,DFW,SEA,2023-03-11 19:00:00,49.0,-10.0,131,1446
1677,UA,ORD,MIA,2023-03-11 20:00:00,38.0,78.0,175,1200
1678,AA,JFK,PHX,2023-03-11 21:00:00,19.0,-8.0,86,1036
1679,AA,DEN,MIA,2023-03-11 22:00:00,29.0,-10.0,144,1285
1680,JB,DEN,ATL,2023-03-11 23:00:00,0.0,24.0,77,1026
1681,SW,DEN,PHX,2023-03-12 00:00:00,0.0,-4.0,154,1012
1682,UA,DEN,SFO,2023-03-12 01:00:00,30.0,9.0,141,885
1683,DL,LAX,MIA,2023-03-12 02:00:00,0.0,37.0,127,936
1684,JB,ORD,SEA,2023-03-12 03:00:00,28.0,-7.0,166,1220
1685,UA,JFK,SFO,2023-03-12 04:00:00,24.0,-3.0,109,316
1686,AA,ORD,SEA,2023-03-12 05:00:00,13.0,10.0,63,491
1687,AA,DEN,ATL,2023-03-12 06:00:00,15.0,10.0,223,417
1688,SW,JFK,SEA,2023-03-12 07:00:00,4.0,-10.0,170,1170
1689,AA,JFK,MIA,2023-03-12 08:00:00,2.0,-10.0,94,950
1690,SW,DFW,SFO,2023-03-12 09:00:00,0.0,14.0,126,1364
1691,DL,LAX,PHX,2023-03-12 10:00:00,,40.0,85,1181
1692,UA,LAX,SEA,2023-03-12 11:00:00,0.0,-10.0,104,1448
1693,DL,LAX,PHX,2023-03-12 12:00:00,0.0,-10.0,176,1076
1694,UA,JFK,ATL,2023-03-12 13:00:00,22.0,-10.0,158,607
1695,DL,DEN,MIA,2023-03-12 14:00:00,36.0,-10.0,108,523
1696,UA,JFK,SFO,2023-03-12 15:00:00,26.0,-10.0,97,1207
1697,UA,DFW,MIA,2023-03-12 16:00:00,22.0,-5.0,96,659
1698,AA,DEN,SFO,2023-03-12 17:00:00,0.0,-10.0,128,937
1699,JB,JFK,PHX,2023-03-12 18:00:00,81.0,12.0,165,881
1700,AA,JFK,MIA,2023-03-12 19:00:00,0.0,-10.0,143,730
1701,JB,JFK,ATL,2023-03-12 20:00:00,7.0,16.0,40,1326
1702,AA,ORD,PHX,2023-03-12 21:00:00,47.0,-1.0,136,239
1703,DL,DFW,MIA,2023-03-12 22:00:00,39.0,13.0,103,776
1704,DL,LAX,SFO,2023-03-12 23:00:00,23.0,66.0,83,674
1705,DL,DEN,MIA,2023-03-13 00:00:00,25.0,-10.0,197,835
1706,UA,DFW,MIA,2023-03-13 01:00:00,53.0,12.0,135,1127
1707,AA,DEN,SFO,2023-03-13 02:00:00,5.0,-10.0,131,1185
1708,UA,JFK,MIA,2023-03-13 03:00:00,42.0,33.0,183,1355
1709,SW,JFK,PHX,2023-03-13 04:00:00,0.0,6.0,88,1293
1710,UA,DFW,ATL,2023-03-13 05:00:00,0.0,-10.0,176,1099
1711,DL,JFK,MIA,2023-03-13 06:00:00,14.0,28.0,107,666
1712,DL,LAX,PHX,2023-03-13 07:00:00,31.0,-10.0,160,608
1713,SW,DEN,MIA,2023-03-13 08:00:00,0.0,79.0,96,397
1714,JB,DFW,PHX,2023-03-13 09:00:00,0.0,-2.0,108,1049
1715,AA,DEN,SFO,2023-03-13 10:00:00,21.0,10.0,169,298
1716,SW,LAX,PHX,2023-03-13 11:00:00,19.0,10.0,137,1140
1717,JB,ORD,MIA,2023-03-13 12:00:00,0.0,31.0,165,834
1718,UA,LAX,PHX,2023-03-13 13:00:00,22.0,2.0,171,645
1719,AA,ORD,PHX,2023-03-13 14:00:00,7.0,-10.0,69,974
1720,AA,JFK,MIA,2023-03-13 15:00:00,26.0,15.0,108,638
1721,AA,JFK,MIA,2023-03-13 16:00:00,12.0,16.0,97,817
1722,JB,ORD,ATL,2023-03-13 17:00:00,37.0,-10.0,48,1257
1723,UA,LAX,PHX,2023-03-13 18:00:00,23.0,-10.0,100,936
1724,SW,ORD,MIA,2023-03-13 19:00:00,,0.0,163,840
1725,UA,JFK,SFO,2023-03-13 20:00:00,68.0,-10.0,113,1086
1726,SW,ORD,SFO,2023-03-13 21:00:00,0.0,15.0,90,1189
1727,JB,ORD,MIA,2023-03-13 22:00:00,0.0,56.0,138,1229
1728,SW,LAX,PHX,2023-03-13 23:00:00,34.0,-10.0,108,516
1729,DL,DFW,SFO,2023-03-14 00:00:00,0.0,10.0,167,459
1730,JB,LAX,ATL,2023-03-14 01:00:00,48.0,-10.0,120,623
1731,JB,ORD,SFO,2023-03-14 02:00:00,4.0,12.0,129,1250
1732,JB,JFK,SFO,2023-03-14 03:00:00,37.0,17.0,63,685
1733,SW,JFK,SFO,2023-03-14 04:00:00,58.0,9.0,85,1154
1734,UA,JFK,ATL,2023-03-14 05:00:00,85.0,-7.0,165,493
1735,SW,LAX,SEA,2023-03-14 06:00:00,28.0,17.0,85,1345
1736,JB,JFK,ATL,2023-03-14 07:00:00,0.0,-10.0,133,911
1737,UA,DEN,SFO,2023-03-14 08:00:00,26.0,18.0,153,825
1738,SW,DEN,ATL,2023-03-14 09:00:00,0.0,-10.0,139,1159
1739,DL,LAX,PHX,2023-03-14 10:00:00,92.0,-10.0,74,915
1740,UA,ORD,MIA,2023-03-14 11:00:00,0.0,22.0,102,851
1741,AA,ORD,PHX,2023-03-14 12:00:00,18.0,22.0,100,546
1742,AA,DEN,PHX,2023-03-14 13:00:00,0.0,-10.0,223,875
1743,UA,ORD,ATL,2023-03-14 14:00:00,23.0,-10.0,119,441
1744,AA,ORD,SEA,2023-03-14 15:00:00,94.0,27.0,127,646
1745,SW,ORD,PHX,2023-03-14 16:00:00,25.0,54.0,109,1071
1746,SW,DFW,ATL,2023-03-14 17:00:00,36.0,-3.0,94,1474
1747,SW,LAX,MIA,2023-03-14 18:00:00,0.0,-10.0,111,729
1748,JB,ORD,PHX,2023-03-14 19:00:00,6.0,-1.0,149,686
1749,JB,ORD,ATL,2023-03-14 20:00:00,0.0,-1.0,165,310
1750,AA,DEN,SFO,2023-03-14 21:00:00,0.0,-10.0,131,521
1751,JB,JFK,MIA,2023-03-14 22:00:00,0.0,-6.0,146,755
1752,DL,DEN,PHX,2023-03-14 23:00:00,66.0,27.0,165,841
1753,UA,LAX,ATL,2023-03-15 00:00:00,71.0,,95,419
1754,UA,ORD,SEA,2023-03-15 01:00:00,23.0,11.0,80,1133
1755,SW,JFK,SEA,2023-03-15 02:00:00,37.0,12.0,144,738
1756,SW,JFK,PHX,2023-03-15 03:00:00,5.0,3.0,97,635
1757,SW,DFW,MIA,2023-03-15 04:00:00,3.0,35.0,181,922
1758,UA,JFK,ATL,2023-03-15 05:00:00,0.0,2.0,108,1203
1759,AA,LAX,MIA,2023-03-15 06:00:00,50.0,-10.0,144,1496
1760,DL,ORD,PHX,2023-03-15 07:00:00,0.0,8.0,137,945
1761,JB,JFK,SFO,2023-03-15 08:00:00,0.0,34.0,100,1148
1762,AA,DFW,PHX,2023-03-15 09:00:00,0.0,-10.0,193,479
1763,UA,JFK,SFO,2023-03-15 10:00:00,0.0,-10.0,144,666
1764,DL,DEN,ATL,2023-03-15 11:00:00,7.0,0.0,97,578
1765,DL,LAX,MIA,2023-03-15 12:00:00,27.0,-10.0,148,929
1766,AA,DFW,ATL,2023-03-15 13:00:00,9.0,,128,653
1767,DL,DFW,MIA,2023-03-15 14:00:00,17.0,-10.0,86,986
1768,UA,JFK,PHX,2023-03-15 15:00:00,31.0,-10.0,90,889
1769,JB,DEN,SEA,2023-03-15 16:00:00,0.0,-2.0,105,1200
1770,UA,DEN,SEA,2023-03-15 17:00:00,0.0,66.0,116,992
1771,UA,DEN,SFO,2023-03-15 18:00:00,0.0,1.0,184,1073
1772,AA,DEN,SFO,2023-03-15 19:00:00,6.0,10.0,173,1145
1773,SW,JFK,MIA,2023-03-15 20:00:00,0.0,21.0,162,586
1774,UA,JFK,SFO,2023-03-15 21:00:00,33.0,16.0,81,461
1775,SW,ORD,PHX,2023-03-15 22:00:00,0.0,27.0,171,100
1776,AA,LAX,ATL,2023-03-15 23:00:00,29.0,-10.0,157,1236
1777,DL,ORD,ATL,2023-03-16 00:00:00,,0.0,125,852
1778,AA,DEN,SFO,2023-03-16 01:00:00,29.0,-10.0,160,542
1779,JB,JFK,PHX,2023-03-16 02:00:00,,77.0,127,661
1780,UA,JFK,PHX,2023-03-16 03:00:00,6.0,-10.0,92,1229
1781,SW,JFK,ATL,2023-03-16 04:00:00,7.0,-10.0,176,824
1782,DL,LAX,SEA,2023-03-16 05:00:00,13.0,58.0,209,1318
1783,AA,DEN,SFO,2023-03-16 06:00:00,0.0,-7.0,125,693
1784,AA,JFK,SEA,2023-03-16 07:00:00,47.0,-4.0,167,1005
1785,JB,JFK,SFO,2023-03-16 08:00:00,,28.0,153,1073
1786,AA,ORD,MIA,2023-03-16 09:00:00,1.0,33.0,169,1193
1787,JB,JFK,SFO,2023-03-16 10:00:00,14.0,0.0,106,962
1788,AA,DFW,MIA,2023-03-16 11:00:00,26.0,61.0,156,702
1789,AA,LAX,SFO,2023-03-16 12:00:00,32.0,7.0,89,397
1790,DL,ORD,ATL,2023-03-16 13:00:00,69.0,17.0,130,929
1791,JB,ORD,MIA,2023-03-16 14:00:00,31.0,-10.0,135,1080
1792,DL,LAX,MIA,2023-03-16 15:00:00,15.0,33.0,104,943
1793,SW,DEN,MIA,2023-03-16 16:00:00,46.0,-10.0,84,1246
1794,JB,ORD,MIA,2023-03-16 17:00:00,31.0,32.0,148,752
1795,JB,LAX,SEA,2023-03-16 18:00:00,49.0,39.0,137,1329
1796,JB,JFK,SEA,2023-03-16 19:00:00,33.0,-10.0,90,949
1797,DL,ORD,SFO,2023-03-16 20:00:00,51.0,29.0,69,751
1798,SW,DEN,PHX,2023-03-16 21:00:00,,10.0,97,899
1799,JB,DFW,SFO,2023-03-16 22:00:00,0.0,7.0,116,912
1800,JB,DFW,SEA,2023-03-16 23:00:00,31.0,-10.0,128,1005
1801,UA,LAX,MIA,2023-03-17 00:00:00,,19.0,130,1313
1802,DL,JFK,PHX,2023-03-17 01:00:00,32.0,-10.0,133,1535
1803,AA,ORD,ATL,2023-03-17 02:00:00,48.0,-10.0,94,800
1804,JB,DEN,SFO,2023-03-17 03:00:00,,10.0,115,837
1805,UA,DFW,MIA,2023-03-17 04:00:00,43.0,65.0,127,960
1806,UA,JFK,MIA,2023-03-17 05:00:00,0.0,-10.0,160,1099
1807,UA,ORD,PHX,2023-03-17 06:00:00,0.0,-10.0,147,1095
1808,DL,ORD,ATL,2023-03-17 07:00:00,0.0,-7.0,89,1323
1809,JB,JFK,SFO,2023-03-17 08:00:00,0.0,-4.0,97,546
1810,SW,LAX,SFO,2023-03-17 09:00:00,0.0,7.0,157,214
1811,SW,LAX,PHX,2023-03-17 10:00:00,51.0,16.0,51,684
1812,DL,ORD,SFO,2023-03-17 11:00:00,0.0,-10.0,79,775
1813,AA,JFK,SEA,2023-03-17 12:00:00,10.0,-10.0,147,916
1814,AA,ORD,ATL,2023-03-17 13:00:00,0.0,27.0,148,821
1815,UA,JFK,PHX,2023-03-17 14:00:00,31.0,-10.0,134,1254
1816,UA,ORD,SFO,2023-03-17 15:00:00,72.0,7.0,78,660
1817,DL,ORD,SFO,2023-03-17 16:00:00,0.0,-10.0,108,1236
1818,JB,DFW,SFO,2023-03-17 17:00:00,0.0,2.0,64,633
1819,UA,LAX,SEA,2023-03-17 18:00:00,0.0,-10.0,119,778
1820,AA,DFW,PHX,2023-03-17 19:00:00,0.0,16.0,88,660
1821,SW,DEN,SEA,2023-03-17 20:00:00,20.0,57.0,110,887
1822,AA,JFK,MIA,2023-03-17 21:00:00,0.0,20.0,201,701
1823,AA,DEN,SEA,2023-03-17 22:00:00,0.0,-10.0,111,925
1824,SW,DFW,PHX,2023-03-17 23:00:00,21.0,-10.0,115,1374
1825,AA,DFW,SFO,2023-03-18 00:00:00,6.0,3.0,152,829
1826,JB,LAX,PHX,2023-03-18 01:00:00,27.0,-10.0,106,1342
1827,JB,DFW,MIA,2023-03-18 02:00:00,0.0,20.0,144,1260
1828,JB,DFW,ATL,2023-03-18 03:00:00,0.0,-10.0,133,402
1829,UA,JFK,SFO,2023-03-18 04:00:00,0.0,6.0,218,949
1830,DL,DEN,SFO,2023-03-18 05:00:00,0.0,-10.0,234,692
1831,JB,JFK,ATL,2023-03-18 06:00:00,0.0,19.0,107,1319
1832,JB,ORD,ATL,2023-03-18 07:00:00,2.0,-6.0,114,560
1833,JB,DEN,SFO,2023-03-18 08:00:00,5.0,24.0,100,1157
1834,DL,ORD,SFO,2023-03-18 09:00:00,0.0,-10.0,30,669
1835,SW,JFK,PHX,2023-03-18 10:00:00,,2.0,123,1178
1836,UA,DFW,ATL,2023-03-18 11:00:00,0.0,17.0,75,318
1837,JB,ORD,MIA,2023-03-18 12:00:00,0.0,11.0,130,907
1838,SW,JFK,PHX,2023-03-18 13:00:00,32.0,9.0,107,1084
1839,AA,LAX,SFO,2023-03-18 14:00:00,0.0,2.0,134,1013
1840,SW,DEN,SEA,2023-03-18 15:00:00,14.0,12.0,44,475
1841,UA,DEN,ATL,2023-03-18 16:00:00,35.0,9.0,74,1163
1842,SW,ORD,ATL,2023-03-18 17:00:00,0.0,6.0,117,882
1843,SW,LAX,ATL,2023-03-18 18:00:00,56.0,54.0,125,670
1844,AA,ORD,PHX,2023-03-18 19:00:00,39.0,26.0,169,1467
1845,DL,JFK,SEA,2023-03-18 20:00:00,8.0,0.0,143,756
1846,AA,DEN,MIA,2023-03-18 21:00:00,20.0,9.0,66,1108
1847,UA,JFK,SEA,2023-03-18 22:00:00,0.0,-10.0,85,1333
1848,UA,LAX,SEA,2023-03-18 23:00:00,2.0,15.0,74,923
1849,DL,DFW,MIA,2023-03-19 00:00:00,3.0,10.0,110,1039
1850,SW,DEN,SFO,2023-03-19 01:00:00,52.0,-10.0,91,1028
1851,JB,JFK,MIA,2023-03-19 02:00:00,29.0,28.0,132,602
1852,AA,LAX,MIA,2023-03-19 03:00:00,45.0,50.0,146,693
